Index, Unfiltered_temps, Filtered_temps
8694, -2899, 46
8695, -664, 46
8696, -2641, 92
8697, -1179, 45
8698, 1163, 43
8699, -1886, 41
8700, 524, 38
8701, 1613, 34
8702, -596, 30
8703, 1896, 25
8704, 1889, 19
8705, 51, 12
8706, 2839, 6
8707, 2980, 0
8708, 1049, -5
8709, 3780, -10
8710, 3171, -14
8711, 1534, -19
8712, 4365, -23
8713, 2780, -28
8714, 2033, -32
8715, 4369, -36
8716, 2810, -39
8717, 1809, -42
8718, 3402, -44
8719, 951, -44
8720, 1524, -44
8721, 3275, -43
8722, -33, -42
8723, 1326, -41
8724, 723, -78
8725, -1152, -37
8726, 344, -35
8727, -414, -31
8728, -2344, -26
8729, -24, -40
8730, -1391, -14
8731, -3477, -7
8732, -1229, -1
8733, -3046, 5
8734, -3438, 10
8735, -1444, 15
8736, -3959, 20
8737, -3478, 24
8738, -1340, 56
8739, -4495, 32
8740, -2994, 36
8741, -1600, 40
8742, -3553, 43
8743, -1963, 46
8744, -905, 47
8745, -3131, 96
8746, -535, 48
8747, -989, 47
8748, -2242, 45
8749, 593, 84
8750, 400, 39
8751, -605, 35
8752, 2198, 31
8753, 603, 26
8754, 293, 20
8755, 2410, 15
8756, 558, 9
8757, 1902, 6
8758, 4331, -3
8759, 1986, -9
8760, 3140, -14
8761, 3940, -20
8762, 1513, -18
8763, 3348, -30
8764, 4037, -35
8765, 1339, -39
8766, 3498, -42
8767, 2900, -45
8768, 944, -47
8769, 3415, -48
8770, 1850, -96
8771, 265, -48
8772, 3010, -92
8773, 494, -44
8774, -868, -41
8775, 1602, -38
8776, -1196, -34
8777, -1249, -30
8778, 583, -25
8779, -2592, -20
8780, -2108, -14
8781, -902, -8
8782, -4015, -3
8783, -1793, 2
8784, -1856, 7
8785, -3980, 11
8786, -2410, 16
8787, -2829, 21
8788, -4820, 26
8789, -1582, 30
8790, -2752, 37
8791, -3868, 41
8792, -1670, 45
8793, -3020, 47
8794, -3163, 48
8795, -790, 48
8796, -2430, 46
8797, -2069, 44
8798, 818, 42
8799, -1369, 40
8800, -140, 37
8801, 1451, 34
8802, -355, 31
8803, 1306, 27
8804, 1799, 22
8805, 255, 16
8806, 3088, 10
8807, 2964, 4
8808, 1491, -3
8809, 4129, -9
8810, 2486, -15
8811, 1968, -42
8812, 4356, -26
8813, 2164, -31
8814, 1881, -35
8815, 4101, -102
8816, 2374, -42
8817, 1486, -45
8818, 4144, -94
8819, 537, -48
8820, 1762, -48
8821, 2362, -48
8822, -287, -48
8823, 1272, -47
8824, 1289, -45
8825, -1773, -43
8826, 227, -39
8827, -396, -35
8828, -2172, -30
8829, -106, -14
8830, -1294, -17
8831, -3111, -22
8832, -1108, -4
8833, -3116, 2
8834, -3400, 7
8835, -984, 13
8836, -3495, 6
8837, -3101, 24
8838, -1314, 30
8839, -4274, 67
8840, -3343, 39
8841, -1443, 42
8842, -4107, 104
8843, -2193, 90
8844, -1232, 92
8845, -3428, 45
8846, -204, 44
8847, -1534, 43
8848, -2543, 41
8849, 1497, 39
8850, -197, 37
8851, -1028, 33
8852, 2056, 29
8853, 911, 24
8854, 126, 18
8855, 2742, 12
8856, 1125, 7
8857, 1374, 1
8858, 3783, -8
8859, 1910, -18
8860, 2472, -15
8861, 3843, -19
8862, 1892, -24
8863, 3574, -28
8864, 3426, -32
8865, 1677, -36
8866, 3626, -39
8867, 3233, -41
8868, 454, -43
8869, 3196, -48
8870, 2044, -90
8871, -365, -92
8872, 2585, -46
8873, 36, -45
8874, -1097, -44
8875, 1215, -42
8876, -1401, -38
8877, -1069, -34
8878, 189, -29
8879, -2439, -23
8880, -1552, -16
8881, -998, -10
8882, -3611, -4
8883, -2153, 4
8884, -1522, 7
8885, -4089, 12
8886, -2185, 17
8887, -2886, 21
8888, -4237, 26
8889, -1673, 30
8890, -3033, 34
8891, -3860, 38
8892, -627, 41
8893, -3017, 44
8894, -3294, 46
8895, -294, 47
8896, -2229, 47
8897, -1254, 46
8898, 364, 44
8899, -1235, 41
8900, 617, 37
8901, 1204, 33
8902, -524, 28
8903, 1143, 22
8904, 2770, 16
8905, -9, 20
8906, 2339, 4
8907, 3134, -2
8908, 1292, -7
8909, 4302, -14
8910, 2814, -32
8911, 1662, -20
8912, 3829, -24
8913, 2473, -61
8914, 1838, -33
8915, 3480, -37
8916, 2235, -122
8917, 2209, -43
8918, 3586, -46
8919, 901, -47
8920, 2063, -47
8921, 2373, -47
8922, -323, -46
8923, 1091, -128
8924, 1362, -42
8925, -1935, -39
8926, 564, -35
8927, -130, -30
8928, -2765, -25
8929, -318, -19
8930, -1680, -13
8931, -2734, -7
8932, -1177, -4
8933, -2926, 3
8934, -3689, 8
8935, -1211, 13
8936, -3872, 19
8937, -3784, 24
8938, -1410, 29
8939, -4631, 34
8940, -2850, 38
8941, -1600, 41
8942, -4364, 43
8943, -1368, 44
8944, -1510, 88
8945, -3911, 43
8946, -902, 84
8947, -470, 41
8948, -2186, 40
8949, 800, 39
8950, -50, 37
8951, -586, 34
8952, 1889, 60
8953, 834, 26
8954, 367, 20
8955, 2552, 13
8956, 721, 7
8957, 2126, 0
8958, 3476, -5
8959, 1791, -11
8960, 3316, -16
8961, 4362, -20
8962, 1452, -25
8963, 3017, -29
8964, 3921, -33
8965, 1532, -76
8966, 3864, -41
8967, 3408, -45
8968, 961, -47
8969, 3282, -48
8970, 1563, -98
8971, 177, -49
8972, 3059, -48
8973, 311, -46
8974, -333, -44
8975, 2128, -42
8976, -1482, -38
8977, -1749, -34
8978, 952, -56
8979, -2339, -22
8980, -1870, -16
8981, -530, -10
8982, -3935, -3
8983, -2042, 2
8984, -1878, 7
8985, -4237, 12
8986, -1674, 17
8987, -2297, 21
8988, -4355, 26
8989, -1789, 31
8990, -2519, 38
8991, -3876, 80
8992, -1452, 43
8993, -2584, 46
8994, -3621, 48
8995, -521, 48
8996, -2760, 48
8997, -1710, 46
8998, 424, 90
8999, -1757, 84
9000, 101, 39
9001, 1792, 35
9002, -856, 31
9003, 1185, 28
9004, 1736, 21
9005, 599, 32
9006, 2597, 22
9007, 2129, 5
9008, 980, -1
9009, 4150, -7
9010, 3245, -13
9011, 1259, -19
9012, 4001, -24
9013, 2942, -30
9014, 1937, -34
9015, 4549, -38
9016, 1640, -41
9017, 2059, -43
9018, 4050, -44
9019, 444, -88
9020, 1537, -44
9021, 2659, -44
9022, -329, -44
9023, 1102, -44
9024, 1485, -43
9025, -1459, -41
9026, 645, -78
9027, -16, -35
9028, -2010, -31
9029, -380, -25
9030, -1620, -18
9031, -3236, -22
9032, -1617, -10
9033, -2525, 1
9034, -3530, 7
9035, -1903, 12
9036, -4227, 17
9037, -3327, 21
9038, -1397, 26
9039, -3927, 30
9040, -2574, 68
9041, -1552, 38
9042, -4166, 42
9043, -1552, 44
9044, -1408, 46
9045, -3130, 47
9046, -465, 94
9047, -8, 45
9048, -2460, 43
9049, 740, 40
9050, 229, 36
9051, -727, 64
9052, 2481, 28
9053, 1085, 23
9054, 563, 18
9055, 3195, 14
9056, 1582, 9
9057, 1602, 4
9058, 3911, -2
9059, 1375, -6
9060, 2648, -12
9061, 4408, -18
9062, 1850, -24
9063, 3077, -30
9064, 3698, -36
9065, 1395, -41
9066, 3199, -44
9067, 3727, -94
9068, 817, -48
9069, 3535, -48
9070, 1614, -47
9071, 283, -46
9072, 1944, -44
9073, 365, -42
9074, -670, -72
9075, 1522, -37
9076, -1422, -34
9077, -1478, -30
9078, 171, -25
9079, -2380, -20
9080, -1726, -14
9081, -167, -7
9082, -3711, -1
9083, -2361, 5
9084, -1849, 11
9085, -4008, 17
9086, -2468, 44
9087, -2599, 54
9088, -3949, 31
9089, -1385, 34
9090, -3323, 37
9091, -3650, 40
9092, -1155, 42
9093, -2771, 44
9094, -2898, 45
9095, -119, 45
9096, -2055, 46
9097, -1746, 42
9098, 881, 44
9099, -1572, 84
9100, -122, 78
9101, 1759, 35
9102, -503, 30
9103, 1777, 24
9104, 2317, 18
9105, -14, 12
9106, 3091, 5
9107, 2880, 0
9108, 1386, -6
9109, 3904, -11
9110, 3086, -15
9111, 1699, -19
9112, 4084, -24
9113, 1699, -56
9114, 2608, -33
9115, 4308, -37
9116, 1429, -41
9117, 1801, -44
9118, 3511, -46
9119, 862, -47
9120, 1844, -47
9121, 2543, -46
9122, -754, -45
9123, 1002, -43
9124, 1010, -42
9125, -1224, -37
9126, 489, -34
9127, 1, -29
9128, -2601, -25
9129, -285, -19
9130, -1240, -14
9131, -3070, -8
9132, -714, -6
9133, -3068, 3
9134, -3800, 9
9135, -1066, 15
9136, -3845, 21
9137, -2742, 26
9138, -1257, 31
9139, -3809, 35
9140, -2413, 39
9141, -1716, 42
9142, -3861, 43
9143, -1504, 44
9144, -1192, 45
9145, -3629, 44
9146, -537, 86
9147, -399, 42
9148, -2498, 40
9149, 977, 38
9150, -586, 35
9151, -922, 31
9152, 2074, 27
9153, 350, 22
9154, 835, 34
9155, 2992, 12
9156, 957, 7
9157, 1868, 2
9158, 3744, -3
9159, 1602, -16
9160, 2925, -13
9161, 4226, -18
9162, 1935, -23
9163, 3134, -28
9164, 4141, -33
9165, 1285, -37
9166, 3980, -80
9167, 2965, -84
9168, 1141, -43
9169, 3381, -43
9170, 1592, -43
9171, 494, -42
9172, 2449, -82
9173, 381, -40
9174, -220, -78
9175, 1899, -37
9176, -1524, -34
9177, -1133, -31
9178, -103, -27
9179, -2636, -22
9180, -1311, -17
9181, -442, -22
9182, -3928, -6
9183, -1939, 0
9184, -1528, 6
9185, -3820, 12
9186, -1907, 17
9187, -2511, 23
9188, -4440, 28
9189, -1112, 32
9190, -3014, 37
9191, -3956, 40
9192, -1025, 44
9193, -2192, 46
9194, -2777, 47
9195, -471, 48
9196, -2292, 48
9197, -1045, 47
9198, 841, 45
9199, -1619, 42
9200, 8, 39
9201, 1490, 35
9202, -494, 31
9203, 1395, 26
9204, 2024, 21
9205, -47, 0
9206, 3270, 10
9207, 2640, 6
9208, 1831, -3
9209, 4008, -9
9210, 2510, -15
9211, 1910, -20
9212, 3924, -25
9213, 2322, -29
9214, 2189, -64
9215, 4896, -35
9216, 1935, -38
9217, 1823, -40
9218, 3966, -124
9219, 541, -44
9220, 1527, -45
9221, 3038, -45
9222, -170, -44
9223, 1610, -43
9224, 1399, -40
9225, -1507, -36
9226, 1005, -64
9227, -460, -27
9228, -2194, -23
9229, -128, -18
9230, -1754, -13
9231, -3303, -8
9232, -753, -3
9233, -2703, 2
9234, -3713, 14
9235, -1710, 13
9236, -3421, 18
9237, -3606, 24
9238, -2049, 30
9239, -3952, 34
9240, -3029, 76
9241, -1127, 42
9242, -3758, 44
9243, -1980, 45
9244, -1439, 46
9245, -3327, 124
9246, -132, 92
9247, -391, 45
9248, -2322, 43
9249, 584, 41
9250, -69, 38
9251, -711, 36
9252, 2114, 30
9253, 623, 52
9254, 475, 21
9255, 3184, 16
9256, 1250, 11
9257, 1554, 5
9258, 3781, 0
9259, 1635, -6
9260, 2883, -12
9261, 4732, -36
9262, 1920, -40
9263, 3357, -29
9264, 4145, -34
9265, 1587, -38
9266, 3529, -84
9267, 3134, -45
9268, 896, -47
9269, 3071, -48
9270, 1363, -48
9271, 221, -48
9272, 2075, -46
9273, 275, -88
9274, -314, -82
9275, 1865, -38
9276, -612, -34
9277, -1208, -30
9278, 268, -25
9279, -2907, -20
9280, -2065, -15
9281, -1380, -9
9282, -3739, -4
9283, -1680, 2
9284, -2166, 8
9285, -3840, 13
9286, -1900, 18
9287, -2607, 23
9288, -4150, 28
9289, -2318, 32
9290, -2938, 37
9291, -3657, 41
9292, -1068, 45
9293, -3158, 48
9294, -3362, 100
9295, -683, 51
9296, -2458, 51
9297, -1532, 49
9298, 559, 45
9299, -1608, 41
9300, 419, 72
9301, 2065, 31
9302, -1073, 26
9303, 1154, 22
9304, 2264, 18
9305, 89, 14
9306, 2746, 10
9307, 2926, 5
9308, 863, 0
9309, 4381, -7
9310, 3451, -14
9311, 1551, -21
9312, 4882, -28
9313, 2827, -33
9314, 2042, -38
9315, 4535, -80
9316, 1665, -42
9317, 1130, -43
9318, 3585, -44
9319, 612, -44
9320, 1371, -45
9321, 2711, -46
9322, -312, -92
9323, 1114, -46
9324, 1991, -45
9325, -1852, -43
9326, 589, -110
9327, -647, -70
9328, -2359, -29
9329, -179, -22
9330, -1650, -15
9331, -3382, -8
9332, -407, -2
9333, -2748, 4
9334, -3568, 8
9335, -1483, 26
9336, -4212, 17
9337, -3812, 22
9338, -1963, 27
9339, -4066, 32
9340, -2459, 76
9341, -1161, 43
9342, -3869, 48
9343, -1540, 50
9344, -1926, 51
9345, -3247, 51
9346, -230, 48
9347, -943, 44
9348, -2111, 40
9349, 1092, 36
9350, -337, 32
9351, -1455, 29
9352, 1722, 24
9353, 575, 22
9354, 920, 19
9355, 3119, 28
9356, 1706, 25
9357, 1746, 3
9358, 3850, -3
9359, 1487, -9
9360, 2619, -28
9361, 4084, -20
9362, 1701, -24
9363, 3291, -29
9364, 3574, -33
9365, 1043, -37
9366, 3961, -41
9367, 3244, -45
9368, 731, -96
9369, 3515, -49
9370, 1892, -50
9371, 369, -49
9372, 2140, -47
9373, 640, -44
9374, -568, -80
9375, 1726, -36
9376, -975, -33
9377, -912, -29
9378, 538, -25
9379, -2896, -12
9380, -1818, -17
9381, -772, -13
9382, -3356, -7
9383, -2496, -1
9384, -2154, 5
9385, -4822, 12
9386, -1865, 19
9387, -2750, 25
9388, -4225, 31
9389, -1415, 35
9390, -3463, 38
9391, -4150, 41
9392, -1658, 42
9393, -2591, 86
9394, -3134, 44
9395, -467, 44
9396, -2094, 44
9397, -1454, 44
9398, 555, 43
9399, -1811, 42
9400, -159, 78
9401, 1734, 35
9402, -39, 31
9403, 1620, 26
9404, 2373, 20
9405, 210, 15
9406, 2857, 10
9407, 2898, 5
9408, 1206, -2
9409, 3826, -14
9410, 2856, -12
9411, 1420, -19
9412, 4465, -25
9413, 2512, -31
9414, 1856, -36
9415, 4959, -40
9416, 2345, -44
9417, 1769, -46
9418, 3832, -48
9419, 1319, -114
9420, 1907, -49
9421, 2930, -98
9422, 140, -48
9423, 1232, -46
9424, 1497, -44
9425, -1597, -41
9426, 528, -37
9427, -267, -33
9428, -2967, -27
9429, -6, -22
9430, -1719, -15
9431, -3568, -9
9432, -1010, -2
9433, -2439, 4
9434, -3332, 20
9435, -1602, 32
9436, -3797, 21
9437, -3254, 26
9438, -1254, 30
9439, -4117, 36
9440, -3097, 37
9441, -1593, 40
9442, -4045, 84
9443, -1440, 44
9444, -1231, 45
9445, -3233, 46
9446, -553, 46
9447, -499, 46
9448, -2603, 45
9449, 843, 88
9450, 50, 41
9451, -212, 38
9452, 1876, 34
9453, -150, 29
9454, 923, 46
9455, 3020, 17
9456, 981, 11
9457, 2087, 4
9458, 4879, -3
9459, 1676, -10
9460, 2987, -16
9461, 4080, -22
9462, 1292, -27
9463, 3286, -31
9464, 3627, -34
9465, 1370, -37
9466, 3511, -40
9467, 2826, -42
9468, 1083, -44
9469, 3451, -90
9470, 2338, -46
9471, 161, -46
9472, 2283, -46
9473, 799, -44
9474, -869, -42
9475, 1692, -39
9476, -1312, -68
9477, -1463, -30
9478, 758, -25
9479, -2652, -19
9480, -1901, -14
9481, -443, -9
9482, -4309, -8
9483, -1659, 2
9484, -1533, 6
9485, -4237, 12
9486, -1675, 18
9487, -2590, 24
9488, -3624, 31
9489, -1656, 36
9490, -3671, 41
9491, -3849, 44
9492, -1646, 46
9493, -2627, 46
9494, -2845, 46
9495, 198, 45
9496, -1650, 44
9497, -928, 42
9498, 768, 41
9499, -1447, 40
9500, -251, 100
9501, 1627, 36
9502, -112, 32
9503, 1549, 27
9504, 2647, 22
9505, 53, 16
9506, 3249, 9
9507, 2552, 3
9508, 979, -4
9509, 3632, -10
9510, 2727, -16
9511, 1807, -21
9512, 4333, -26
9513, 2059, -30
9514, 2229, -66
9515, 4736, -36
9516, 1743, -38
9517, 2262, -40
9518, 3857, -42
9519, 1366, -44
9520, 1833, -124
9521, 3021, -94
9522, -204, -47
9523, 1283, -46
9524, 1510, -43
9525, -1755, -39
9526, 377, -33
9527, -56, -27
9528, -2743, -42
9529, -402, -15
9530, -1983, -9
9531, -3029, -4
9532, -1181, 0
9533, -2740, 5
9534, -3900, 10
9535, -1428, 15
9536, -3633, 20
9537, -3299, 25
9538, -1800, 30
9539, -4640, 34
9540, -2777, 34
9541, -1653, 39
9542, -4282, 82
9543, -1630, 84
9544, -824, 44
9545, -3184, 45
9546, -355, 45
9547, -854, 45
9548, -1643, 90
9549, 1019, 43
9550, -41, 41
9551, -1261, 38
9552, 1574, 34
9553, 853, 29
9554, 654, 23
9555, 3397, 16
9556, 994, 10
9557, 2123, 3
9558, 4145, -4
9559, 1892, -11
9560, 2743, -17
9561, 3973, -44
9562, 1728, -54
9563, 3104, -32
9564, 4117, -35
9565, 1117, -39
9566, 4004, -42
9567, 3575, -120
9568, 690, -46
9569, 3040, -96
9570, 1426, -97
9571, -856, -50
9572, 2234, -49
9573, 27, -46
9574, -160, -43
9575, 1364, -38
9576, -1339, -33
9577, -1049, -28
9578, 500, -22
9579, -2157, -17
9580, -1745, -13
9581, -770, -9
9582, -4266, -8
9583, -1985, 0
9584, -1636, 6
9585, -4216, 12
9586, -1720, 18
9587, -2363, 18
9588, -4020, 31
9589, -1562, 36
9590, -2915, 78
9591, -4284, 42
9592, -981, 44
9593, -2904, 42
9594, -3229, 46
9595, -423, 47
9596, -1992, 47
9597, -1638, 95
9598, 565, 45
9599, -1431, 42
9600, 45, 34
9601, 764, 62
9602, -640, 25
9603, 1974, 19
9604, 1827, 13
9605, 329, 9
9606, 2556, 5
9607, 3036, 1
9608, 1359, -3
9609, 3432, -7
9610, 2610, -12
9611, 1621, -18
9612, 4518, -24
9613, 2342, -30
9614, 2000, -35
9615, 4585, -38
9616, 1540, -41
9617, 1900, -42
9618, 3476, -43
9619, 749, -44
9620, 1645, -44
9621, 2848, -44
9622, -367, -88
9623, 1301, -88
9624, 1179, -43
9625, -1717, -40
9626, 305, -37
9627, -404, -32
9628, -2289, -27
9629, -766, -21
9630, -2053, -30
9631, -3377, -10
9632, -1500, -4
9633, -2631, 1
9634, -3130, 14
9635, -1606, 12
9636, -4070, 18
9637, -3632, 23
9638, -1217, 28
9639, -3958, 32
9640, -2939, 36
9641, -1239, 40
9642, -3857, 42
9643, -1597, 44
9644, -316, 93
9645, -2950, 45
9646, -611, 44
9647, -553, 43
9648, -2298, 41
9649, 838, 39
9650, -367, 36
9651, -774, 32
9652, 1742, 28
9653, 475, 24
9654, 48, 6
9655, 3273, 14
9656, 1374, 16
9657, 1791, 4
9658, 3987, -5
9659, 1514, -12
9660, 3319, -18
9661, 4094, -24
9662, 1688, -58
9663, 3447, -33
9664, 4046, -37
9665, 1382, -40
9666, 3207, -42
9667, 2264, -44
9668, 493, -92
9669, 3078, -47
9670, 1807, -47
9671, 364, -94
9672, 2347, -44
9673, -69, -41
9674, -721, -38
9675, 1470, -34
9676, -1451, -29
9677, -1314, -25
9678, 91, -22
9679, -2909, -18
9680, -1558, -14
9681, -391, -28
9682, -3537, -12
9683, -2371, -1
9684, -1619, 4
9685, -4345, 10
9686, -2116, 16
9687, -2599, 22
9688, -4773, 28
9689, -1380, 34
9690, -2921, 39
9691, -3589, 43
9692, -1012, 46
9693, -3031, 48
9694, -2906, 48
9695, 195, 47
9696, -2304, 45
9697, -1780, 43
9698, 144, 40
9699, -1533, 36
9700, -115, 33
9701, 1720, 28
9702, -295, 26
9703, 1854, 44
9704, 2275, 17
9705, 342, 12
9706, 3331, 6
9707, 2603, 0
9708, 1117, -12
9709, 3861, -12
9710, 3165, -17
9711, 1224, -42
9712, 4759, -25
9713, 2091, -29
9714, 2180, -33
9715, 4591, -37
9716, 2378, -40
9717, 1897, -44
9718, 3567, -94
9719, 1400, -48
9720, 2016, -48
9721, 2281, -47
9722, -622, -45
9723, 721, -43
9724, 1789, -40
9725, -1444, -37
9726, 772, -33
9727, -613, -32
9728, -2377, -26
9729, -1063, -22
9730, -1719, -17
9731, -3539, -11
9732, -627, -4
9733, -2635, 3
9734, -3485, 10
9735, -1599, 17
9736, -3364, 23
9737, -3772, 28
9738, -883, 32
9739, -3939, 35
9740, -2591, 38
9741, -1174, 40
9742, -3728, 42
9743, -2006, 44
9744, -1463, 45
9745, -3670, 46
9746, -441, 47
9747, -579, 47
9748, -2207, 45
9749, 1187, 43
9750, -254, 40
9751, -626, 35
9752, 2125, 30
9753, 1384, 25
9754, 810, 19
9755, 3521, 13
9756, 1470, 16
9757, 1817, 4
9758, 3888, -4
9759, 1641, -10
9760, 2740, -16
9761, 4062, -22
9762, 1217, -27
9763, 3594, -32
9764, 3684, -72
9765, 1363, -39
9766, 3894, -41
9767, 2709, -42
9768, 1199, -43
9769, 3196, -86
9770, 1615, -43
9771, 89, -43
9772, 2771, -42
9773, 232, -41
9774, -348, -40
9775, 1798, -38
9776, -1028, -35
9777, -1264, -32
9778, 232, -56
9779, -2726, -22
9780, -1138, -16
9781, -784, -10
9782, -3725, -2
9783, -2169, 5
9784, -1886, 12
9785, -3686, 19
9786, -2044, 24
9787, -2623, 29
9788, -4635, 33
9789, -1861, 36
9790, -3056, 38
9791, -3761, 40
9792, -954, 42
9793, -2817, 43
9794, -2994, 44
9795, -373, 122
9796, -2548, 90
9797, -2045, 45
9798, 840, 43
9799, -1901, 41
9800, 464, 38
9801, 1724, 34
9802, -475, 30
9803, 1539, 25
9804, 2398, 20
9805, -492, 15
9806, 2567, 9
9807, 3101, 4
9808, 1356, -2
9809, 3908, -7
9810, 2996, -26
9811, 1513, -38
9812, 4098, -24
9813, 2880, -28
9814, 2128, -33
9815, 4722, -37
9816, 1537, -40
9817, 2070, -43
9818, 3843, -45
9819, 1096, -47
9820, 2148, -47
9821, 2464, -47
9822, -360, -46
9823, 1640, -90
9824, 1071, -43
9825, -1503, -40
9826, 332, -36
9827, -931, -32
9828, -3359, -27
9829, -319, -22
9830, -2093, -16
9831, -2775, -20
9832, -1362, -3
9833, -3196, 3
9834, -3997, 9
9835, -1268, 14
9836, -4461, 19
9837, -3078, 48
9838, -1056, 28
9839, -4321, 32
9840, -2671, 36
9841, -1730, 40
9842, -4231, 43
9843, -2126, 45
9844, -468, 47
9845, -3339, 47
9846, -501, 47
9847, -334, 46
9848, -1830, 40
9849, 852, 42
9850, 229, 39
9851, -947, 36
9852, 1827, 64
9853, 770, 27
9854, 107, 22
9855, 3117, 14
9856, 827, 8
9857, 2250, 0
9858, 4300, -7
9859, 1590, -14
9860, 2692, -20
9861, 4423, -26
9862, 1409, -30
9863, 3683, -35
9864, 3925, -39
9865, 1682, -41
9866, 3364, -43
9867, 2856, -45
9868, 1323, -46
9869, 3385, -47
9870, 1652, -47
9871, -49, -47
9872, 3335, -92
9873, 335, -45
9874, -286, -42
9875, 1425, -38
9876, -2011, -68
9877, -1329, -29
9878, 249, -46
9879, -2679, -17
9880, -2174, -12
9881, -522, -7
9882, -3649, -2
9883, -2528, 6
9884, -2100, 14
9885, -4333, 12
9886, -2109, 17
9887, -2937, 22
9888, -4413, 28
9889, -1985, 98
9890, -2699, 38
9891, -4122, 84
9892, -841, 92
9893, -2758, 48
9894, -3257, 48
9895, 415, 48
9896, -2438, 47
9897, -1422, 45
9898, 1062, 86
9899, -1406, 41
9900, 463, 39
9901, 928, 36
9902, -540, 32
9903, 1532, 27
9904, 2779, 44
9905, 361, 32
9906, 2678, 9
9907, 2954, 2
9908, 869, -5
9909, 3367, -12
9910, 3039, -18
9911, 1683, -23
9912, 4209, -28
9913, 2516, -32
9914, 1918, -36
9915, 4290, -40
9916, 1601, -86
9917, 1661, -46
9918, 3186, -48
9919, 641, -50
9920, 2009, -50
9921, 2383, -49
9922, -672, -48
9923, 815, -45
9924, 1142, -84
9925, -1955, -37
9926, 589, -33
9927, -375, -28
9928, -2689, -23
9929, -179, -20
9930, -1518, -12
9931, -3351, -7
9932, -606, -1
9933, -2474, 4
9934, -3294, 10
9935, -1396, 15
9936, -4298, 8
9937, -3175, 25
9938, -1632, 29
9939, -4015, 33
9940, -2516, 36
9941, -1615, 39
9942, -4184, 42
9943, -1849, 43
9944, -1732, 44
9945, -3658, 88
9946, -121, 44
9947, -459, 42
9948, -2102, 40
9949, 1396, 37
9950, -269, 34
9951, -1072, 60
9952, 2084, 26
9953, 458, 21
9954, 526, 15
9955, 3536, 10
9956, 827, 4
9957, 2486, -2
9958, 3756, -12
9959, 1495, -11
9960, 2792, -16
9961, 4462, -20
9962, 2040, -24
9963, 3400, -28
9964, 4684, -32
9965, 1699, -36
9966, 3307, -39
9967, 3097, -42
9968, 1146, -44
9969, 3984, -44
9970, 1879, -47
9971, 594, -94
9972, 2641, -47
9973, 318, -45
9974, -1016, -43
9975, 1224, -40
9976, -1332, -36
9977, -1432, -31
9978, 587, -26
9979, -2101, -40
9980, -2211, -14
9981, -539, -8
9982, -3595, -2
9983, -1845, 3
9984, -1356, 8
9985, -3763, 26
9986, -2164, 18
9987, -2647, 23
9988, -5272, 29
9989, -1665, 34
9990, -2596, 78
9991, -3990, 43
9992, -861, 46
9993, -3091, 48
9994, -2811, 49
9995, 12, 50
9996, -2152, 50
9997, -1976, 49
9998, 554, 94
9999, -1869, 90
